path,chunk,bytes,sha256,lines,classes,functions,review,spec_ids
tests/lava/test_utils/utils.py,11 Tests and tutorials,1547,7829d1baf1e4564f3bde96f12799a9a1b561e59ac78c9c0ddf2b37367ff27696,54,1,2,AST and structural risk scan,
tests/lava/tutorials/__init__.py,11 Tests and tutorials,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,AST and structural risk scan,
tests/lava/tutorials/test_tutorials-lva.py,11 Tests and tutorials,6600,f67ba1611a093a909e6bae2eff023e0e81bd86fd75e115d1aa03a92748ddeaab,222,1,9,AST and structural risk scan,
tests/lava/tutorials/test_tutorials.py,11 Tests and tutorials,10084,cd3ec1df708c3ff12c490522f759de985f02da6bed4eb0f6e1528504c41ea57a,302,1,22,AST and structural risk scan; focused review with cited finding,F30
tests/lava/utils/__init__.py,11 Tests and tutorials,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,AST and structural risk scan,
tests/lava/utils/test_loihi.py,11 Tests and tutorials,7293,0010ad0b707906e46003fb1ea4988fecab51e1cb701dfa66c8c4fd52868c55ae,198,3,14,AST and structural risk scan,
tests/lava/utils/test_plots.py,11 Tests and tutorials,2160,c9e5ea974ae77e817092168502899a18830b1102ea95ee3926ca0e5ecb5e87d0,70,1,6,AST and structural risk scan,
tests/lava/utils/test_serialization.py,11 Tests and tutorials,6046,cbd7ad99f66fab29815c2bca27a845bfeda582517cf2800a109c42792009dad3,177,3,7,AST and structural risk scan,
tests/lava/utils/test_slurm.py,11 Tests and tutorials,11140,31232b9c668636ea01b5922b3e281fec2db7f6a76ec72ef37eeff28d1f49a68d,321,11,27,AST and structural risk scan,
tests/lava/utils/test_weightutils.py,11 Tests and tutorials,15761,6290a07020fb363c38af1f95836ab9f56cd981b1faa82691eda014a3de291150,413,4,42,AST and structural risk scan,
tutorials/LICENSE,11 Tests and tutorials,1525,2fc72aaf20ab062a8f6686da676f75dad6d4927b3bc2bb234b32612bd89861c5,29,0,0,inventory and content classification,
tutorials/end_to_end/convert_params.py,11 Tests and tutorials,10009,cecb42dd4411f2828f35c0643f4605c0698dfa303d33195d012362dbe4f8f944,341,0,9,AST and structural risk scan,
tutorials/end_to_end/mnist_pretrained.npy,11 Tests and tutorials,220767,94f32a3ae7f8dd278cc8933b214642f246ffd859a129d19130ac88208f35c9d6,0,0,0,inventory and content classification,
tutorials/end_to_end/tutorial00_tour_through_lava.ipynb,11 Tests and tutorials,274771,24f0f2ca0ac67a0580d31c6fd0f63df18a6c118baf754d6e06b27a17c590b8e6,892,0,0,notebook JSON and cell source inventory; not executed,
tutorials/end_to_end/tutorial01_mnist_digit_classification.ipynb,11 Tests and tutorials,23948,579264077a0aeba2b727bba7e2854bff78b62b1869b1b52b2517f04aced338ea,595,0,0,notebook JSON and cell source inventory; not executed,
tutorials/end_to_end/tutorial02_excitatory_inhibitory_network.ipynb,11 Tests and tutorials,1170553,19b1260978b01c73b84086dce846225b00edcec07564fe09af22fc743836ed6e,1888,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/clp/clp.py,11 Tests and tutorials,12378,45e679f3d26041ed0b5853d8facf17272d1df28c1360c9b11654b6ec2afebcb2,314,1,4,AST and structural risk scan,
tutorials/in_depth/clp/datasets/coil_100_features/coil_100_features_effnet.npy,11 Tests and tutorials,36921856,1b199af5866e7210448f40c3f25a46d9babae3e8772996eefe44dfd53abf7348,0,0,0,inventory and content classification,
tutorials/in_depth/clp/tutorial01_one-shot_learning_with_novelty_detection.ipynb,11 Tests and tutorials,281809,b389214f33b676c90aa22990ab82480f57075d2691f7d366cae56b77d6843001,1026,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/clp/tutorial02_clp_on_coil100.ipynb,11 Tests and tutorials,953784,d765cd4733bc748d30e1796cd8a7ede613f30c0f39ce54ce80e6e946d25ac47f,1394,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/clp/utils.py,11 Tests and tutorials,12397,0176cf01bd86f15bd9380b5c6adc6fa1a35131272e7c71f5d843b3575df27436,380,1,11,AST and structural risk scan,
tutorials/in_depth/three_factor_learning/tutorial01_Reward_Modulated_STDP.ipynb,11 Tests and tutorials,566145,8b85b7c1e024ea8a898cf4818b4af2a10192d5b65272094cde55a5ffc16d9534,824,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/three_factor_learning/utils.py,11 Tests and tutorials,9676,647bf93ea94763696d845fb752723ffe7cda8b2ff5b1f0c4069f3aaea032155a,306,3,16,AST and structural risk scan,
tutorials/in_depth/tutorial01_installing_lava.ipynb,11 Tests and tutorials,6552,6f5c786e901aa50c21f17dcccb2903706007b4681a7bf2401db65c5035e8c20d,190,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial02_processes.ipynb,11 Tests and tutorials,16399,4df531ceaef1936eb65704ea5e153e4c19f241c1a93b2d9c8df2924c8448e2c9,412,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial03_process_models.ipynb,11 Tests and tutorials,15539,c81dfac895269b9ae007343bbe01942e0d7b1c6e153a713350fb565d449c63e0,315,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial04_execution.ipynb,11 Tests and tutorials,14366,d42bb2995b14b62d8862ea2145a9a845ec211dd808e36f584da3fe757542f878,446,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial05_connect_processes.ipynb,11 Tests and tutorials,13442,eac01a985abeb639dca0fef1c6b1938002d6c2e6b1195f08eb3e4a81fe37d4ab,410,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial06_hierarchical_processes.ipynb,11 Tests and tutorials,21815,c8df6aee94c27ac679e2930c043d3e02d233214a9a02839c37776c02981d9073,524,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial07_remote_memory_access.ipynb,11 Tests and tutorials,12809,30e80b9e7ee257d269b5f54a8e917c92e5e91a1f53833241d0c646f50a8ee795,319,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial08_stdp.ipynb,11 Tests and tutorials,73297,11247dddc71eb4992547b2012d2bb75123bb09903ddbb7d621b8b15363df8d70,693,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial09_custom_learning_rules.ipynb,11 Tests and tutorials,137711,58b8fa06f69e8b3759d82134693b8db8dc00838d7148213a9d4df089090e5571,841,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial10_sigma_delta_neurons.ipynb,11 Tests and tutorials,223616,ff29010fb085be15f76a47c81cdb2ed69706c3256fc2703133abe9693a3cb23f,411,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial11_serialization.ipynb,11 Tests and tutorials,9974,ab0a6995b5666667c9e6bd5844bae71f0f8a6f83d5f73df9d1ebed3ec9a6372e,292,0,0,notebook JSON and cell source inventory; not executed,
tutorials/in_depth/tutorial12_adaptive_neurons.ipynb,11 Tests and tutorials,186512,a7ea7da0cd8d4b8e12166fc60190857da3f1db5d628a73a5b815daddd9df012b,329,0,0,notebook JSON and cell source inventory; not executed,
tutorials/lava_va/Tutorial01-Fixed_point_dot_product.ipynb,11 Tests and tutorials,16866,4b4e60799f1ac6ce22227476bd6c2b76c20f8e9fb8c26c0b27ea79b6c2d8a1d4,672,0,0,notebook JSON and cell source inventory; not executed,
tutorials/lava_va/Tutorial02-Fixed_point_elementwise_product.ipynb,11 Tests and tutorials,8241,f28aa38ef171bf5287d5af2fa7fbfec31e16a349407da17ab02e95959b922cd6,361,0,0,notebook JSON and cell source inventory; not executed,
tutorials/lava_va/Tutorial03-Normalization_network.ipynb,11 Tests and tutorials,81765,a0170dc442e486909fb796ab6cbcb8b0113a66bbbb5f9bf339f842c87e2f7280,319,0,0,notebook JSON and cell source inventory; not executed,
tutorials/lava_va/Tutorial04-Creating_network_motifs.ipynb,11 Tests and tutorials,27497,09888dde5717f90bd80ff7196f33ef5f0044bda32be93da71d733f3098f0d032,293,0,0,notebook JSON and cell source inventory; not executed,
utils/githook/fix-whitespace.sh,01 Packaging and identity,1033,06858294183958f90cc003ad41fbbee9105904a0dbd1308b3c73bde20ae24365,25,0,0,inventory and content classification,
utils/githook/install-hook.sh,01 Packaging and identity,127,d2d740d8cb359e9a812a9ee4e1df01380f0f5c97fc659eb329f250b6443a149e,4,0,0,inventory and content classification,
utils/githook/run-lint-flake.sh,01 Packaging and identity,122,f9f4686bf657cd1c9b4e2566a86bf966691a859dcc82603f413ded611b6853bd,8,0,0,inventory and content classification,
utils/githook/run-pre-commit.sh,01 Packaging and identity,228,992b0986e3079a930e08cf9616af2352257b5875f95b4d87e46dfe95840d3411,8,0,0,inventory and content classification,
utils/githook/run-pytest.sh,01 Packaging and identity,698,3ffa39f6e107b35d956017f5b67a8c8ea92206885be5b213222a8941821d56d9,23,0,0,inventory and content classification,
